,word,doc0,doc1,doc2
579,concealed,0.0,0.0,0.008914573305363426
580,conceited,0.009461453083831381,0.008044939804687295,0.0
581,conceive,0.0,0.024134819414061884,0.006779762775896069
582,conceived,0.0,0.008044939804687295,0.006779762775896069
583,conceiving,0.0,0.010578129058010038,0.0
584,concentrated,0.0,0.010578129058010038,0.0
585,conception,0.0,0.010578129058010038,0.0
586,concerning,0.0,0.06346877434806024,0.0
587,conciliating,0.0,0.0,0.008914573305363426
588,concluded,0.0,0.010578129058010038,0.0
589,conclusion,0.0,0.010578129058010038,0.0
590,conclusions,0.0,0.010578129058010038,0.0
591,condemnation,0.0,0.0,0.008914573305363426
592,condemned,0.0,0.0,0.01782914661072685
593,condition,0.0,0.0,0.008914573305363426
594,conducive,0.0,0.010578129058010038,0.0
595,conduct,0.0,0.008044939804687295,0.013559525551792137
596,conducted,0.0,0.01608987960937459,0.013559525551792137
597,confess,0.0,0.010578129058010038,0.0
598,confidential,0.0,0.0,0.008914573305363426
599,confined,0.0,0.008044939804687295,0.006779762775896069
600,confinement,0.0,0.010578129058010038,0.0
601,confiscated,0.0,0.010578129058010038,0.0
602,confused,0.0,0.0,0.01782914661072685
603,confusion,0.0,0.010578129058010038,0.0
604,conjectured,0.0,0.0,0.0356582932214537
605,conjecturing,0.012440673793328114,0.0,0.0
606,connected,0.0,0.021156258116020076,0.0
607,connection,0.0,0.008044939804687295,0.006779762775896069
608,consciousness,0.0,0.010578129058010038,0.0
609,consent,0.009461453083831381,0.008044939804687295,0.0
610,consequence,0.012440673793328114,0.0,0.0
611,consequences,0.0,0.010578129058010038,0.0
612,consequently,0.007347662351015359,0.006247613426324648,0.005265090600343003
613,consider,0.018922906167662762,0.008044939804687295,0.0
614,considerable,0.0,0.01608987960937459,0.013559525551792137
615,considerably,0.0,0.0,0.008914573305363426
616,consideration,0.007347662351015359,0.006247613426324648,0.005265090600343003
617,considered,0.007347662351015359,0.018742840278973945,0.005265090600343003
618,consisted,0.009461453083831381,0.0,0.013559525551792137
619,consolation,0.0,0.010578129058010038,0.0
620,consoled,0.0,0.010578129058010038,0.0
621,constant,0.0,0.010578129058010038,0.0
622,constantinople,0.0,0.0,0.01782914661072685
623,constantly,0.0,0.0,0.008914573305363426
624,constructed,0.0,0.008044939804687295,0.006779762775896069
625,consulted,0.0,0.010578129058010038,0.0
626,consummation,0.0,0.008044939804687295,0.006779762775896069
627,consumption,0.0,0.0,0.01782914661072685
628,contain,0.012440673793328114,0.0,0.0
629,contemplated,0.0,0.010578129058010038,0.0
630,contemplation,0.0,0.0,0.008914573305363426
631,contempt,0.0,0.024134819414061884,0.006779762775896069
632,content,0.0,0.010578129058010038,0.0
633,contented,0.0,0.010578129058010038,0.0
634,contents,0.0,0.010578129058010038,0.0
635,continual,0.0,0.010578129058010038,0.0
636,continually,0.0,0.021156258116020076,0.0
637,continue,0.0,0.010578129058010038,0.0
638,continued,0.007347662351015359,0.024990453705298593,0.005265090600343003
639,contradictory,0.0,0.010578129058010038,0.0
640,contrary,0.0,0.010578129058010038,0.0
641,contrast,0.007347662351015359,0.006247613426324648,0.010530181200686006
642,contrived,0.0,0.008044939804687295,0.006779762775896069
643,control,0.0,0.021156258116020076,0.0
644,convenience,0.0,0.008044939804687295,0.006779762775896069
645,conveniently,0.0,0.0,0.008914573305363426
646,convent,0.0,0.0,0.008914573305363426
647,conversation,0.009461453083831381,0.0,0.03389881387948034
648,conversed,0.0,0.0,0.01782914661072685
649,conversing,0.0,0.0,0.008914573305363426
650,convey,0.0,0.01608987960937459,0.006779762775896069
651,conveyed,0.0,0.0,0.008914573305363426
652,convinced,0.0,0.008044939804687295,0.006779762775896069
653,cooped,0.0,0.010578129058010038,0.0
654,copies,0.0,0.0,0.008914573305363426
655,cord,0.0,0.010578129058010038,0.0
656,cordial,0.012440673793328114,0.0,0.0
657,cornelius,0.0,0.05289064529005019,0.0
658,corner,0.0,0.0,0.008914573305363426
659,correspondence,0.0,0.010578129058010038,0.0
660,corruption,0.0,0.03173438717403012,0.0
661,cot,0.0,0.010578129058010038,0.0
662,cottage,0.0,0.0,0.2050351860233588
663,cottager,0.0,0.0,0.008914573305363426
664,cottagers,0.0,0.0,0.15154774619117825
665,cottages,0.0,0.008044939804687295,0.013559525551792137
666,cough,0.02488134758665623,0.0,0.0
667,coughing,0.012440673793328114,0.0,0.0
668,coughs,0.012440673793328114,0.0,0.0
669,counsellors,0.0,0.010578129058010038,0.0
670,countenance,0.014695324702030717,0.018742840278973945,0.03685563420240102
671,countenances,0.0,0.008044939804687295,0.020339288327688207
672,country,0.0,0.04826963882812377,0.061017864983064614
673,courage,0.0,0.021156258116020076,0.0
674,course,0.0,0.024134819414061884,0.006779762775896069
675,courses,0.012440673793328114,0.0,0.0
676,court,0.0,0.0,0.008914573305363426
677,cousin,0.009461453083831381,0.008044939804687295,0.0
678,cousins,0.0,0.010578129058010038,0.0
679,covered,0.0,0.008044939804687295,0.047458339431272485
680,cow,0.0,0.0,0.008914573305363426
681,cowardice,0.0,0.010578129058010038,0.0
682,creation,0.0,0.056314578632811065,0.006779762775896069
683,creations,0.0,0.010578129058010038,0.0
684,creator,0.0,0.008044939804687295,0.006779762775896069
685,creators,0.0,0.010578129058010038,0.0
686,creature,0.014695324702030717,0.012495226852649297,0.010530181200686006
687,creatures,0.0,0.008044939804687295,0.027119051103584275
688,credit,0.009461453083831381,0.008044939804687295,0.0
689,crept,0.0,0.0,0.01782914661072685
690,crevice,0.0,0.0,0.01782914661072685
691,cried,0.07464404275996868,0.0,0.0
692,crime,0.0,0.008044939804687295,0.006779762775896069
693,cross,0.0,0.0,0.008914573305363426
694,crowd,0.0,0.010578129058010038,0.0
695,crown,0.009461453083831381,0.008044939804687295,0.0
696,crucible,0.0,0.010578129058010038,0.0
697,cultivated,0.0,0.010578129058010038,0.0
698,cultivating,0.0,0.0,0.008914573305363426
699,cultivation,0.0,0.0,0.008914573305363426
700,cup,0.0,0.0,0.008914573305363426
701,curiosity,0.007347662351015359,0.018742840278973945,0.005265090600343003
702,curiously,0.0,0.0,0.008914573305363426
703,current,0.0,0.010578129058010038,0.0
704,cursory,0.0,0.01608987960937459,0.006779762775896069
705,customs,0.0,0.008044939804687295,0.006779762775896069
706,cæsar,0.0,0.010578129058010038,0.0
707,dabble,0.0,0.010578129058010038,0.0
708,dabbled,0.0,0.010578129058010038,0.0
709,daily,0.0,0.0,0.008914573305363426
710,damp,0.0,0.0,0.01782914661072685
711,damps,0.0,0.010578129058010038,0.0
712,dance,0.0870847165532968,0.0,0.0
713,danced,0.0870847165532968,0.0,0.0
714,dances,0.012440673793328114,0.0,0.0
715,dancing,0.02488134758665623,0.0,0.0
716,danger,0.0,0.021156258116020076,0.0
717,dangerous,0.0,0.010578129058010038,0.0
718,dangerously,0.0,0.0,0.008914573305363426
719,dank,0.0,0.0,0.008914573305363426
720,darcy,0.0870847165532968,0.0,0.0
721,dare,0.04976269517331246,0.0,0.0
722,dared,0.0,0.0,0.01782914661072685
723,dark,0.0,0.024134819414061884,0.027119051103584275
724,darkness,0.0,0.01608987960937459,0.013559525551792137
725,date,0.0,0.010578129058010038,0.0
726,daughter,0.014695324702030717,0.024990453705298593,0.04738581540308703
727,daughters,0.09952539034662491,0.0,0.0
728,dawn,0.0,0.03173438717403012,0.0
729,dawned,0.0,0.0,0.008914573305363426
730,day,0.036738311755076795,0.07497136111589578,0.08424144960548804
731,daylight,0.0,0.0,0.008914573305363426
732,days,0.007347662351015359,0.04373329398427254,0.04212072480274402
733,dazzling,0.0,0.010578129058010038,0.0
734,dead,0.0,0.021156258116020076,0.0
735,deal,0.009461453083831381,0.008044939804687295,0.0
736,dear,0.12299889008980795,0.03217975921874918,0.0
737,dearest,0.0,0.008044939804687295,0.006779762775896069
738,dearly,0.0,0.0,0.008914573305363426
739,death,0.0,0.08849433785156025,0.020339288327688207
740,deathbed,0.0,0.010578129058010038,0.0
741,debarred,0.0,0.010578129058010038,0.0
742,debilitated,0.0,0.0,0.008914573305363426
743,debts,0.0,0.010578129058010038,0.0
744,decay,0.0,0.021156258116020076,0.0
745,deceit,0.0,0.0,0.026743719916090276
746,deceived,0.0,0.010578129058010038,0.0
747,decided,0.014695324702030717,0.006247613426324648,0.005265090600343003
748,decision,0.0,0.0,0.008914573305363426
749,declamatory,0.0,0.0,0.008914573305363426
750,declare,0.012440673793328114,0.0,0.0
751,declared,0.012440673793328114,0.0,0.0
752,decline,0.007347662351015359,0.006247613426324648,0.005265090600343003
753,declined,0.009461453083831381,0.0,0.013559525551792137
754,decreased,0.0,0.010578129058010038,0.0
755,decreasing,0.0,0.010578129058010038,0.0
756,decreed,0.0,0.010578129058010038,0.0
757,dedicated,0.0,0.021156258116020076,0.0
758,deemed,0.0,0.010578129058010038,0.0
759,deep,0.009461453083831381,0.01608987960937459,0.0
760,deeper,0.0,0.008044939804687295,0.006779762775896069
761,deepest,0.0,0.010578129058010038,0.0
762,deeply,0.0,0.04826963882812377,0.027119051103584275
763,deference,0.0,0.010578129058010038,0.0
764,deferred,0.009461453083831381,0.008044939804687295,0.0
765,deformed,0.0,0.008044939804687295,0.006779762775896069
766,deformity,0.0,0.0,0.01782914661072685
767,degenerating,0.0,0.0,0.008914573305363426
768,degradation,0.0,0.0,0.008914573305363426
769,degraded,0.0,0.010578129058010038,0.0
770,degree,0.0,0.04022469902343647,0.013559525551792137
771,degrees,0.0,0.008044939804687295,0.027119051103584275
772,deigned,0.012440673793328114,0.0,0.0
773,delicacy,0.0,0.010578129058010038,0.0
774,delicate,0.0,0.0,0.01782914661072685
775,delicious,0.0,0.0,0.008914573305363426
776,delight,0.007347662351015359,0.03748568055794789,0.04738581540308703
777,delighted,0.029390649404061435,0.006247613426324648,0.01579527180102901
778,delightful,0.018922906167662762,0.0,0.006779762775896069
779,delights,0.0,0.010578129058010038,0.0
780,deliver,0.0,0.008044939804687295,0.006779762775896069
781,delivered,0.0,0.01608987960937459,0.013559525551792137
782,deliverer,0.0,0.0,0.04457286652681713
783,demeanour,0.0,0.0,0.01782914661072685
784,demonstrate,0.0,0.010578129058010038,0.0
785,depart,0.0,0.0,0.008914573305363426
786,departed,0.0,0.008044939804687295,0.020339288327688207
787,department,0.0,0.010578129058010038,0.0
788,departure,0.0,0.024134819414061884,0.006779762775896069
789,depend,0.02488134758665623,0.0,0.0
790,depended,0.0,0.010578129058010038,0.0
791,deplored,0.0,0.008044939804687295,0.006779762775896069
792,depositing,0.0,0.0,0.008914573305363426
793,depressed,0.0,0.0,0.008914573305363426
794,deprived,0.0,0.008044939804687295,0.013559525551792137
795,derange,0.0,0.010578129058010038,0.0
796,derbyshire,0.012440673793328114,0.0,0.0
797,descended,0.0,0.008044939804687295,0.013559525551792137
798,descent,0.0,0.0,0.01782914661072685
799,described,0.0,0.010578129058010038,0.0
800,description,0.02488134758665623,0.0,0.0
801,desert,0.0,0.01608987960937459,0.006779762775896069
802,deserve,0.0,0.010578129058010038,0.0
803,deserved,0.0,0.0,0.008914573305363426
804,deserving,0.0,0.0,0.008914573305363426
805,design,0.02488134758665623,0.0,0.0
806,desire,0.007347662351015359,0.03123806713162324,0.005265090600343003
807,desired,0.0,0.04826963882812377,0.013559525551792137
808,desires,0.0,0.021156258116020076,0.0
809,desolate,0.0,0.0,0.008914573305363426
810,despair,0.0,0.024134819414061884,0.006779762775896069
811,desperately,0.0,0.010578129058010038,0.0
812,despicable,0.0,0.010578129058010038,0.0
813,despite,0.0,0.010578129058010038,0.0
814,despondence,0.0,0.0,0.01782914661072685
815,despondency,0.0,0.0,0.008914573305363426
816,destiny,0.0,0.024134819414061884,0.006779762775896069
817,destroy,0.0,0.021156258116020076,0.0
818,destroyed,0.0,0.021156258116020076,0.0
819,destruction,0.0,0.03173438717403012,0.0
820,details,0.0,0.01608987960937459,0.006779762775896069
821,detect,0.0,0.0,0.008914573305363426
822,determination,0.0,0.008044939804687295,0.013559525551792137
823,determined,0.007347662351015359,0.012495226852649297,0.005265090600343003
824,determining,0.012440673793328114,0.0,0.0
825,detest,0.012440673793328114,0.0,0.0
826,develop,0.012440673793328114,0.0,0.0
827,development,0.0,0.010578129058010038,0.0
828,devils,0.0,0.010578129058010038,0.0
829,devote,0.0,0.010578129058010038,0.0
830,devoted,0.0,0.024134819414061884,0.006779762775896069
831,devoured,0.0,0.0,0.008914573305363426
832,dews,0.0,0.0,0.008914573305363426
833,did,0.014695324702030717,0.049980907410597186,0.10003672140651705
834,died,0.0,0.03217975921874918,0.013559525551792137
835,diet,0.0,0.0,0.008914573305363426
836,difference,0.0,0.01608987960937459,0.006779762775896069
837,different,0.007347662351015359,0.024990453705298593,0.02106036240137201
838,differing,0.0,0.010578129058010038,0.0
839,difficult,0.012440673793328114,0.0,0.0
840,difficulty,0.0,0.008044939804687295,0.020339288327688207
841,diffused,0.0,0.0,0.008914573305363426
842,digging,0.0,0.0,0.008914573305363426
843,dignity,0.0,0.010578129058010038,0.0
844,diligence,0.0,0.010578129058010038,0.0
845,dinner,0.018922906167662762,0.0,0.006779762775896069
846,direct,0.0,0.021156258116020076,0.0
847,directed,0.0,0.024134819414061884,0.006779762775896069
848,dirt,0.0,0.010578129058010038,0.0
849,disagreeable,0.03732202137998434,0.0,0.0
850,disappeared,0.0,0.01608987960937459,0.020339288327688207
851,disappointed,0.009461453083831381,0.008044939804687295,0.0
852,discerned,0.0,0.010578129058010038,0.0
853,disciple,0.0,0.03173438717403012,0.0
854,disclosed,0.012440673793328114,0.0,0.0
855,disconcerted,0.012440673793328114,0.0,0.0
856,disconsolate,0.0,0.008044939804687295,0.013559525551792137
857,discontented,0.009461453083831381,0.008044939804687295,0.0
858,discourse,0.0,0.0,0.008914573305363426
859,discover,0.0,0.008044939804687295,0.03389881387948034
860,discovered,0.007347662351015359,0.024990453705298593,0.05265090600343003
861,discoverers,0.0,0.010578129058010038,0.0
862,discoveries,0.0,0.04231251623204015,0.0
863,discovering,0.0,0.008044939804687295,0.006779762775896069
864,discovery,0.0,0.056314578632811065,0.020339288327688207
865,discretion,0.012440673793328114,0.0,0.0
866,discrimination,0.0,0.010578129058010038,0.0
867,disdain,0.0,0.010578129058010038,0.0
868,disease,0.0,0.021156258116020076,0.0
869,disgust,0.009461453083831381,0.0,0.006779762775896069
870,disgusted,0.0,0.0,0.008914573305363426
871,disinclined,0.0,0.010578129058010038,0.0
872,dislike,0.012440673793328114,0.0,0.0
873,dismissed,0.0,0.010578129058010038,0.0
874,dismissing,0.0,0.0,0.008914573305363426
875,dismount,0.0,0.0,0.008914573305363426
876,disowned,0.0,0.0,0.008914573305363426
877,dispatched,0.009461453083831381,0.0,0.006779762775896069
878,dispel,0.0,0.0,0.008914573305363426
879,dispelling,0.0,0.0,0.008914573305363426
880,dispersed,0.0,0.0,0.01782914661072685
881,disposed,0.0,0.010578129058010038,0.0
882,disposition,0.009461453083831381,0.024134819414061884,0.0
883,dispositions,0.0,0.0,0.008914573305363426
884,dispute,0.0,0.010578129058010038,0.0
885,disquieted,0.0,0.010578129058010038,0.0
886,disregard,0.0,0.010578129058010038,0.0
887,dissect,0.0,0.010578129058010038,0.0
888,dissecting,0.0,0.010578129058010038,0.0
889,dissipates,0.0,0.0,0.008914573305363426
890,distance,0.0,0.008044939804687295,0.006779762775896069
891,distant,0.009461453083831381,0.0,0.006779762775896069
892,distemper,0.0,0.010578129058010038,0.0
893,distinct,0.0,0.01608987960937459,0.013559525551792137
894,distinction,0.0,0.008044939804687295,0.006779762775896069
895,distinctly,0.0,0.010578129058010038,0.0
896,distinguish,0.0,0.0,0.04457286652681713
897,distinguished,0.007347662351015359,0.018742840278973945,0.01579527180102901
898,distress,0.0,0.0,0.008914573305363426
899,distressing,0.0,0.0,0.008914573305363426
900,distributing,0.0,0.010578129058010038,0.0
901,disturb,0.0,0.010578129058010038,0.0
902,disturbed,0.0,0.010578129058010038,0.0
903,disunion,0.0,0.010578129058010038,0.0
904,diversity,0.0,0.010578129058010038,0.0
905,divine,0.0,0.008044939804687295,0.020339288327688207
906,division,0.0,0.0,0.008914573305363426
907,divulged,0.0,0.0,0.008914573305363426
908,dizzy,0.0,0.010578129058010038,0.0
909,does,0.018922906167662762,0.008044939804687295,0.0
910,dog,0.0,0.0,0.008914573305363426
911,dogmatism,0.0,0.010578129058010038,0.0
912,doing,0.0,0.008044939804687295,0.006779762775896069
913,domestic,0.0,0.021156258116020076,0.0
914,dominions,0.0,0.0,0.008914573305363426
915,don,0.012440673793328114,0.0,0.0
916,doomed,0.0,0.008044939804687295,0.006779762775896069
917,door,0.007347662351015359,0.012495226852649297,0.026325453001715016
918,doors,0.0,0.0,0.008914573305363426
919,dormant,0.0,0.0,0.008914573305363426
920,doted,0.0,0.0,0.008914573305363426
921,doting,0.0,0.010578129058010038,0.0
922,doubt,0.0,0.021156258116020076,0.0
923,doubted,0.0,0.021156258116020076,0.0
924,doubtless,0.0,0.0,0.008914573305363426
925,draw,0.009461453083831381,0.008044939804687295,0.0
926,drawer,0.0,0.0,0.008914573305363426
927,drawing,0.0,0.010578129058010038,0.0
928,drawn,0.0,0.010578129058010038,0.0
929,dream,0.0,0.01608987960937459,0.006779762775896069
930,dreams,0.0,0.010578129058010038,0.0
931,dress,0.0,0.0,0.008914573305363426
932,dressed,0.0,0.0,0.0356582932214537
933,dresses,0.012440673793328114,0.0,0.0
934,drew,0.007347662351015359,0.012495226852649297,0.02106036240137201
935,dried,0.0,0.0,0.01782914661072685
936,drink,0.0,0.0,0.01782914661072685
937,drive,0.0,0.010578129058010038,0.0
938,dropping,0.0,0.0,0.008914573305363426
939,dry,0.0,0.0,0.04457286652681713
940,dungeon,0.0,0.0,0.01782914661072685
941,dungeons,0.0,0.010578129058010038,0.0
942,duties,0.0,0.04231251623204015,0.0
943,duty,0.0,0.008044939804687295,0.006779762775896069
944,dwelling,0.0,0.008044939804687295,0.013559525551792137
945,dying,0.0,0.0,0.008914573305363426
946,dæmons,0.0,0.0,0.008914573305363426
947,eager,0.0,0.021156258116020076,0.0
948,eagerly,0.0,0.01608987960937459,0.006779762775896069
949,eagerness,0.0,0.03173438717403012,0.0
950,ear,0.0,0.010578129058010038,0.0
951,earliest,0.007347662351015359,0.006247613426324648,0.005265090600343003
952,early,0.007347662351015359,0.03123806713162324,0.02106036240137201
953,earn,0.0,0.010578129058010038,0.0
954,earnest,0.0,0.010578129058010038,0.0
955,ears,0.0,0.0,0.01782914661072685
956,earth,0.0,0.008044939804687295,0.05423810220716855
957,earthquake,0.0,0.010578129058010038,0.0
958,ease,0.0,0.0,0.008914573305363426
959,easier,0.0,0.010578129058010038,0.0
960,easily,0.0,0.01608987960937459,0.013559525551792137
961,eastern,0.0,0.008044939804687295,0.006779762775896069
962,easy,0.012440673793328114,0.0,0.0
963,eat,0.0,0.0,0.008914573305363426
964,ecstatic,0.0,0.0,0.008914573305363426
965,education,0.0,0.04231251623204015,0.0
966,effect,0.0,0.010578129058010038,0.0
967,effects,0.0,0.0,0.01782914661072685
968,effectual,0.0,0.010578129058010038,0.0
969,effort,0.0,0.021156258116020076,0.0
970,eighteenth,0.0,0.010578129058010038,0.0
971,elapsed,0.0,0.008044939804687295,0.013559525551792137
972,eldest,0.028384359251494143,0.01608987960937459,0.0
973,electricity,0.0,0.021156258116020076,0.0
974,elegant,0.012440673793328114,0.0,0.0
975,element,0.0,0.0,0.008914573305363426
976,elementary,0.0,0.010578129058010038,0.0
977,elements,0.0,0.010578129058010038,0.0
978,elevated,0.0,0.0,0.008914573305363426
979,elixir,0.0,0.021156258116020076,0.0
980,elizabeth,0.047307265419156905,0.10458421746093483,0.0
981,eluded,0.012440673793328114,0.0,0.0
982,emaciated,0.0,0.010578129058010038,0.0
983,embers,0.0,0.0,0.026743719916090276
984,embraced,0.0,0.0,0.008914573305363426
985,emergency,0.0,0.0,0.008914573305363426
986,emigration,0.0,0.0,0.008914573305363426
987,emotion,0.0,0.010578129058010038,0.0
988,emotions,0.0,0.0,0.008914573305363426
989,emphatic,0.012440673793328114,0.0,0.0
990,empire,0.0,0.0,0.008914573305363426
991,empires,0.0,0.008044939804687295,0.013559525551792137
992,employ,0.0,0.010578129058010038,0.0
993,employed,0.009461453083831381,0.0,0.05423810220716855
994,employment,0.0,0.04231251623204015,0.0
995,emulation,0.0,0.0,0.008914573305363426
996,enable,0.0,0.0,0.008914573305363426
997,enabled,0.0,0.0,0.01782914661072685
998,enchanted,0.0,0.0,0.01782914661072685
999,enchanting,0.0,0.008044939804687295,0.013559525551792137
1000,enchantment,0.0,0.010578129058010038,0.0
1001,encourage,0.0,0.0,0.008914573305363426
1002,encouraged,0.0,0.008044939804687295,0.006779762775896069
1003,end,0.014695324702030717,0.03123806713162324,0.010530181200686006
1004,endeared,0.0,0.0,0.008914573305363426
1005,endeavour,0.0,0.008044939804687295,0.006779762775896069
1006,endeavoured,0.0,0.008044939804687295,0.03389881387948034
1007,endeavouring,0.0,0.01608987960937459,0.013559525551792137
1008,endeavours,0.0,0.021156258116020076,0.0
1009,ended,0.0,0.010578129058010038,0.0
1010,endued,0.0,0.008044939804687295,0.006779762775896069
1011,endured,0.0,0.008044939804687295,0.020339288327688207
1012,enduring,0.012440673793328114,0.0,0.0
1013,enemy,0.0,0.010578129058010038,0.0
1014,energy,0.0,0.010578129058010038,0.0
1015,engage,0.012440673793328114,0.0,0.0
1016,engaged,0.007347662351015359,0.03748568055794789,0.005265090600343003
1017,england,0.012440673793328114,0.0,0.0
1018,engrossed,0.0,0.010578129058010038,0.0
1019,enhanced,0.0,0.0,0.008914573305363426
1020,enigmatic,0.0,0.0,0.008914573305363426
1021,enjoy,0.012440673793328114,0.0,0.0
1022,enjoyed,0.0,0.008044939804687295,0.027119051103584275
1023,enjoyment,0.0,0.008044939804687295,0.006779762775896069
1024,enlightened,0.0,0.008044939804687295,0.006779762775896069
1025,enounced,0.0,0.010578129058010038,0.0
1026,enraged,0.0,0.0,0.008914573305363426
1027,enraptured,0.0,0.0,0.008914573305363426
1028,enslaved,0.0,0.010578129058010038,0.0
1029,ensuing,0.0,0.008044939804687295,0.006779762775896069
1030,enter,0.0,0.024134819414061884,0.013559525551792137
1031,entered,0.014695324702030717,0.03123806713162324,0.03159054360205802
1032,entering,0.009461453083831381,0.008044939804687295,0.0
1033,enterprise,0.0,0.010578129058010038,0.0
1034,entertained,0.018922906167662762,0.008044939804687295,0.0
1035,enthusiasm,0.0,0.05289064529005019,0.0
1036,enthusiastic,0.0,0.0,0.008914573305363426
1037,enticed,0.0,0.0,0.008914573305363426
1038,enticements,0.0,0.010578129058010038,0.0
1039,enticing,0.0,0.0,0.008914573305363426
1040,entirely,0.0,0.04826963882812377,0.027119051103584275
1041,entrance,0.012440673793328114,0.0,0.0
1042,entrancingly,0.0,0.0,0.008914573305363426
1043,entreaties,0.0,0.021156258116020076,0.0
1044,entrench,0.0,0.010578129058010038,0.0
1045,envelop,0.0,0.010578129058010038,0.0
1046,equally,0.009461453083831381,0.008044939804687295,0.0
1047,equals,0.0,0.008044939804687295,0.006779762775896069
1048,era,0.0,0.0,0.008914573305363426
1049,erect,0.0,0.010578129058010038,0.0
1050,erroneously,0.0,0.010578129058010038,0.0
1051,escape,0.007347662351015359,0.006247613426324648,0.01579527180102901
1052,escaped,0.0,0.0,0.008914573305363426
1053,especially,0.0,0.0,0.01782914661072685
1054,establishment,0.012440673793328114,0.0,0.0
1055,estate,0.012440673793328114,0.0,0.0
1056,esteem,0.0,0.010578129058010038,0.0
1057,esteemed,0.0,0.0,0.008914573305363426
1058,evening,0.05878129880812287,0.018742840278973945,0.005265090600343003
1059,event,0.007347662351015359,0.012495226852649297,0.010530181200686006
1060,events,0.0,0.01608987960937459,0.020339288327688207
1061,everybody,0.02488134758665623,0.0,0.0
1062,evil,0.0,0.03217975921874918,0.013559525551792137
1063,exaggeration,0.012440673793328114,0.0,0.0
1064,exalted,0.0,0.010578129058010038,0.0
1065,examine,0.0,0.021156258116020076,0.0
1066,examined,0.0,0.0,0.01782914661072685
1067,examining,0.0,0.008044939804687295,0.006779762775896069
1068,example,0.0,0.010578129058010038,0.0
1069,exceed,0.0,0.0,0.01782914661072685
1070,exceeded,0.0,0.0,0.008914573305363426
1071,exceedingly,0.0,0.0,0.008914573305363426
1072,excellent,0.014695324702030717,0.006247613426324648,0.01579527180102901
1073,exception,0.0,0.010578129058010038,0.0
1074,excessively,0.012440673793328114,0.0,0.0
1075,exchange,0.0,0.010578129058010038,0.0
1076,exchanged,0.0,0.010578129058010038,0.0
1077,excite,0.0,0.010578129058010038,0.0
1078,excited,0.0,0.008044939804687295,0.006779762775896069
1079,exclaimed,0.0,0.010578129058010038,0.0
1080,exclamation,0.012440673793328114,0.0,0.0
1081,excursion,0.0,0.010578129058010038,0.0
1082,execration,0.0,0.0,0.008914573305363426
1083,execution,0.0,0.0,0.01782914661072685
1084,exemplified,0.0,0.010578129058010038,0.0
1085,exercise,0.0,0.010578129058010038,0.0
1086,exerted,0.0,0.010578129058010038,0.0
1087,exertion,0.0,0.010578129058010038,0.0
1088,exhibit,0.0,0.010578129058010038,0.0
1089,exhibited,0.0,0.01608987960937459,0.013559525551792137
1090,exhilarated,0.0,0.0,0.008914573305363426
1091,exhortations,0.0,0.0,0.01782914661072685
1092,exile,0.0,0.0,0.01782914661072685
1093,existence,0.0,0.010578129058010038,0.0
1094,existing,0.0,0.0,0.008914573305363426
1095,exotic,0.0,0.010578129058010038,0.0
1096,expanded,0.0,0.0,0.008914573305363426
1097,expanding,0.0,0.010578129058010038,0.0
1098,expect,0.0,0.010578129058010038,0.0
1099,expectation,0.0,0.008044939804687295,0.006779762775896069
1100,expectations,0.012440673793328114,0.0,0.0
1101,expected,0.009461453083831381,0.008044939804687295,0.0
1102,experience,0.009461453083831381,0.0,0.013559525551792137
1103,experienced,0.0,0.01608987960937459,0.027119051103584275
1104,experimentalist,0.0,0.010578129058010038,0.0
1105,experiments,0.0,0.010578129058010038,0.0
1106,explain,0.0,0.008044939804687295,0.013559525551792137
1107,explained,0.0,0.024134819414061884,0.013559525551792137
1108,explanation,0.0,0.010578129058010038,0.0
1109,explanations,0.0,0.0,0.008914573305363426
1110,exploded,0.0,0.03173438717403012,0.0
1111,exploit,0.0,0.010578129058010038,0.0
1112,explore,0.0,0.010578129058010038,0.0
1113,exposed,0.0,0.0,0.008914573305363426
1114,expostulate,0.0,0.0,0.008914573305363426
1115,express,0.0,0.008044939804687295,0.027119051103584275
1116,expressed,0.0,0.024134819414061884,0.040678576655376414
1117,expression,0.0,0.008044939804687295,0.020339288327688207
1118,expressive,0.0,0.021156258116020076,0.0
1119,exquisite,0.0,0.008044939804687295,0.006779762775896069
1120,extensive,0.0,0.010578129058010038,0.0
1121,extinguished,0.0,0.008044939804687295,0.020339288327688207
1122,extracts,0.012440673793328114,0.0,0.0
1123,extraordinary,0.012440673793328114,0.0,0.0
1124,extreme,0.0,0.008044939804687295,0.013559525551792137
1125,extremely,0.009461453083831381,0.0,0.006779762775896069
1126,extremes,0.0,0.0,0.008914573305363426
1127,exultation,0.0,0.010578129058010038,0.0
1128,eye,0.007347662351015359,0.018742840278973945,0.005265090600343003
1129,eyeballs,0.0,0.010578129058010038,0.0
1130,eyed,0.0,0.010578129058010038,0.0
1131,eyes,0.0,0.07240445824218565,0.10169644163844103
1132,face,0.0,0.01608987960937459,0.006779762775896069
1133,faces,0.0,0.010578129058010038,0.0
1134,facile,0.0,0.010578129058010038,0.0
1135,facilitated,0.0,0.0,0.008914573305363426
1136,facts,0.0,0.03173438717403012,0.0
1137,faculty,0.0,0.0,0.008914573305363426
1138,fail,0.0,0.008044939804687295,0.006779762775896069
1139,failed,0.0,0.010578129058010038,0.0
1140,failure,0.0,0.010578129058010038,0.0
